;index;moy_1h;std_1h;moy_trades_1h;std_trades_1h;moy_5h;std_5h;moy_trades_5h;std_trades_5h;moy_1d;std_1d;moy_trades_1d;std_trades_1d;open;close
5340;0;38724.409999999996;76.39573417409915;6791.25;153.12821425197905;38757.354999999996;39.831324984234314;6704.5;146.37110370561533;38757.354999999996;39.831324984234314;6704.5;146.37110370561533;38785.52;38779.58
5341;0;38765.465;25.311284044865538;6489.5;489.6968449969838;38782.55499999999;4.193143212436433;6288.0;735.3910524340095;38782.55499999999;4.193143212436433;6288.0;735.3910524340095;38779.59;38731.0
5342;0;38756.3275;30.390599835033534;6642.25;672.2134457645627;38755.3;34.35124743003857;6580.0;1148.3414126469531;38755.3;34.35124743003857;6580.0;1148.3414126469531;38731.01;38637.12
5343;0;38733.3125;68.61390742164895;6409.0;833.7569589914477;38684.07;66.38318461779637;6530.0;1219.052090765608;38684.07;66.38318461779637;6530.0;1219.052090765608;38637.13;38697.55
5344;0;38711.3225;59.83862374475775;5832.0;1188.670966528024;38667.345;42.73046278710327;5084.0;825.9007204258875;38667.345;42.73046278710327;5084.0;825.9007204258875;38697.56;38621.14
5345;0;38671.7075;51.44195847425383;5790.25;1194.5862254354015;38659.345;54.04417128608803;5050.5;778.5245660863889;38659.345;54.04417128608803;5050.5;778.5245660863889;38621.13;38780.05
5346;0;38683.97;72.02043089753552;5475.0;691.3961720075305;38700.595;112.3804807339782;5866.0;374.7665940288702;38700.595;112.3804807339782;5866.0;374.7665940288702;38780.06;38759.13
5347;0;38714.4675;71.40022006268724;5204.75;794.4055953982197;38769.59;14.806815998042806;5359.0;1091.7728701520293;38769.59;14.806815998042806;5359.0;1091.7728701520293;38759.12;38694.59
5348;0;38713.725;71.6496580591993;6109.25;1484.4878746557683;38726.854999999996;45.629600589972235;6352.5;2496.7940443696993;38726.854999999996;45.629600589972235;6352.5;2496.7940443696993;38694.59;38775.1
5349;0;38752.2175;39.44357520560327;6202.25;1453.359642345968;38734.845;56.92916695333038;7045.5;1516.7440456451445;38734.845;56.92916695333038;7045.5;1516.7440456451445;38775.1;38754.14
5350;0;38745.7375;35.25108260749038;7695.25;3277.9231610884353;38764.619999999995;14.820958133669418;9038.0;4334.564568673536;38764.619999999995;14.820958133669418;9038.0;4334.564568673536;38754.14;38502.01
5351;0;38681.457500000004;124.40407345286776;8301.75;2681.2446581143367;38628.07;178.28990380837567;9558.0;3599.173516239527;38628.07;178.28990380837567;9558.0;3599.173516239527;38502.0;38557.27
